Wind_P_el_n;pV_P_inst;storage_E_max;OC;OA
11400000.0;6086139.931398589;34650569136.89829;0.8186768290574399;0.6120802543946366
11400000.0;16262934.040292231;290568321130.39667;0.835110177192948;0.9163128574841907
11400000.0;6228028.539918424;289674063685.87225;0.905727425117843;0.6307756756732915
11400000.0;8006256.00613532;328004167539.5289;0.9113436155456057;0.6821136224093678
11400000.0;15222542.715249373;147894322443.37582;0.7945136358070808;0.8810500333492639
11400000.0;19717464.5371039;161096961754.26624;0.7382479431104176;1.0099770986317864
11400000.0;16996617.594105557;25143577755.60803;0.6985406416107409;0.9160099236080375
11400000.0;13055111.222173829;217413517425.30923;0.8510966281173397;0.821784151733275
11400000.0;3057355.1592829213;330285614992.1976;0.913677388652867;0.544948512259817
11400000.0;12447752.269486085;302782373576.1666;0.8842137273070048;0.8073231796817821
11400000.0;8961016.881820012;72222882170.97035;0.8285940029294558;0.697184897834595
11400000.0;4553028.177337186;149403022688.57785;0.8668305468553983;0.5782340162032534
11400000.0;1250876.3802657083;94489664215.05034;0.8353711477111453;0.4842046426227323
11400000.0;18260945.705135763;280287790005.54486;0.8049539415530883;0.9732077348001491
11400000.0;16780819.55809815;257852029358.38876;0.8177299871564949;0.9301046917443697
11400000.0;508255.26113943703;83018729482.2183;0.8258081439432333;0.4629403100310835
11400000.0;13872944.966390027;230016882745.7576;0.8456625067575193;0.8456985361135102
11400000.0;10071396.788325185;301219619116.6832;0.9006032075749503;0.7392823859302757
11400000.0;17544812.51400653;69613521765.5071;0.7197933119989587;0.9404032073930313
11400000.0;13179404.124282598;96420838157.12819;0.7958916952253373;0.8194242069964013
11400000.0;20683968.83362922;15627380777.974913;0.6416905228317987;1.0145387520933415
11400000.0;9065871.808096796;352951500472.6019;0.9135535252662262;0.7129477248052815
11400000.0;10367704.312419113;263238766467.46988;0.8903337935653898;0.7463248832963002
11400000.0;18784225.410344854;242563535766.02017;0.7847603658004015;0.9869076133054904
11400000.0;18899148.8941043;298919799673.54407;0.8017816251240514;0.9920081960335081
11400000.0;3021501.211662872;7537413244.294525;0.7950116272616755;0.5215337120246742
11400000.0;14917650.366437232;22006423.945543166;0.7099711002768303;0.8466279055106091
11400000.0;76434.52961363015;180900848256.48227;0.8663193019186339;0.45659919319100895
11400000.0;3268930.327972623;85373399920.5034;0.8386327120751511;0.5391364828036793
11400000.0;8232879.075863433;274766947491.15265;0.9003179755244903;0.6861939286395844
11400000.0;9386349.709922222;272046353791.03314;0.8967861941577914;0.7186679278018648
11400000.0;2125001.478695105;19213611832.998013;0.7979914287198508;0.5000312055993043
11400000.0;7315046.756715353;313942647344.76685;0.9096613572540975;0.6621523377465021
11400000.0;8529978.681522569;47110080601.75309;0.8179554360191712;0.6824218173591
11400000.0;9982994.23903172;121124159313.47401;0.8442447528549041;0.7296308460377936
11400000.0;16197184.126380416;310796677536.5965;0.8419404608413754;0.9150806785388106
11400000.0;6770535.530976541;2842904353.461013;0.7994589037388883;0.6232518322931657
11400000.0;10976654.328129126;308523307240.7369;0.8974093839506583;0.7653821163231296
11400000.0;17997901.9473421;342761264599.98047;0.8267631415059374;0.9676172377389728
11400000.0;15781142.876887256;16505144380.16698;0.7096403821362847;0.8792587365575322
11400000.0;1400889.1722746887;80290502255.7378;0.8290755837712315;0.4873084029526397
11400000.0;13679865.717387144;335870254654.5859;0.8794895258748967;0.8437750985117956
11400000.0;5831146.883598678;187157411583.6906;0.8800092222805361;0.615340487689614
11400000.0;17242526.0234605;128149050377.45213;0.7568802369109267;0.9375621019482759
11400000.0;6960995.77307863;60504747520.57827;0.8311723290435619;0.6394018329798513
11400000.0;2316537.9715227294;278916606257.349;0.9016301891187096;0.5223851858517012
11400000.0;10606227.473493826;333183056660.5764;0.9046060353638531;0.7557485536825296
11400000.0;9089658.413529132;216473909403.08267;0.8836610326307025;0.7080857606077104
11400000.0;18213513.026462168;297029382087.003;0.810863610129655;0.9723772914917282
11400000.0;4698424.862822772;264750230681.59137;0.9004567706877062;0.5873514085608619
11400000.0;500213.8020388745;76908286278.30801;0.8225328970450941;0.46224342790158124
11400000.0;2803730.666867199;316539729365.13995;0.9106820909891401;0.5373856367246408
11400000.0;16040725.623479687;164312785826.09326;0.7909481294485259;0.9052896008627057
11400000.0;19511318.68600854;249365332906.0127;0.7769158525117554;1.0078716476018135
11400000.0;3630035.162530829;239213245421.97894;0.8934300134242001;0.5568276992847411
11400000.0;7693678.361552474;124296714636.0506;0.8572719734943712;0.664401071152096
11400000.0;8147426.06275191;43838826046.77197;0.8184834326836349;0.6711720848096923
11400000.0;1430017.9451615936;137955309201.522;0.8552620316781591;0.4917017639416483
11400000.0;4355960.504099371;27589001543.17375;0.8123956859277809;0.5631709058956661
11400000.0;13015985.277283903;194390067102.2177;0.8429456157742096;0.8198095093555411
11400000.0;5768516.4796533575;355897390404.5092;0.9186199060677057;0.6209298139153313
11400000.0;2589301.8859517705;323138333392.1686;0.9118180066642271;0.5317769993187149
11400000.0;19576702.967255253;87923613433.16245;0.7022736572829916;0.9999545067500981
11400000.0;4000860.471992698;268805909884.29785;0.90114773729279;0.5682898525598498
11400000.0;20843965.381273285;319145030715.96783;0.7791949248714896;1.0478163927224031
11400000.0;18449058.963619605;9550184513.945726;0.6674853014610499;0.9498822893423856
11400000.0;12339353.44833054;135703751618.36452;0.8261028515502634;0.7978627765862729
11400000.0;677466.9199092482;351646800886.96454;0.9149318898944381;0.48054403697148446
11400000.0;3288380.7895300575;31357746057.572113;0.8109270958095136;0.5342699032037659
11400000.0;14316447.735966157;270704899969.46063;0.8537243776855373;0.8598094928729951
11400000.0;8634231.688971581;53488894995.77376;0.8208174807094349;0.6861055460649079
11400000.0;10805190.098721752;321097210259.1592;0.9011055315074498;0.7609566967941762
11400000.0;14719742.35032509;229651745041.5058;0.8348699185073235;0.8699869174751034
11400000.0;17401558.912925586;89118287860.63074;0.7333862164233315;0.9387357472888522
11400000.0;15621328.501827657;199262578401.97736;0.8115485533351137;0.8947639969822784
11400000.0;5204204.748860737;211235561053.57468;0.8868294999965565;0.5990371227939504
11400000.0;9524800.765211195;6505193652.931276;0.7837519077086031;0.7013702917672747
11400000.0;19955607.865583118;116701611427.47389;0.7129373131211842;1.0135892270761726
17100000.0;18120801.499289908;28861334354.222645;0.6008065889823677;1.1653505107720172
17100000.0;8179134.42701836;136413441436.35321;0.7311150159665158;0.900167493774044
17100000.0;3516656.6200266187;282608993792.4852;0.7741591929029843;0.7783071158082191
17100000.0;296153.0196372904;119603279684.98753;0.6987257491453428;0.6823553275863343
17100000.0;18725810.61347155;189343978624.91617;0.6662633483787782;1.2002046353437081
17100000.0;3377125.476340568;142504471545.03326;0.7256432142461436;0.768192599977063
17100000.0;20486013.850719515;190088392294.6719;0.6472069664964826;1.2495053100970908
17100000.0;7266242.404300653;122407603254.51537;0.7258950192310288;0.8737855756294297
17100000.0;11432411.391937975;81489640750.4247;0.6914065835151545;0.9878098864811361
17100000.0;10129799.933126986;241092541934.50375;0.7603242741020774;0.9596867532958513
17100000.0;1830226.6625790466;206860774997.58627;0.7442580367927145;0.7292139218538037
17100000.0;16434634.52236068;317869895270.17474;0.7284273152436699;1.140067662293312
17100000.0;14841382.256417546;305057784043.6471;0.7422075931440151;1.0948592394067744
17100000.0;2899716.7100451314;309033688150.8452;0.779955933901525;0.7624474543902371
17100000.0;9209413.704248132;237403841648.91373;0.7620401982111101;0.9336220870021021
17100000.0;5332688.8477860475;152729028639.7584;0.7352940144080841;0.822235198172214
17100000.0;11929807.801670393;178353740743.38193;0.7290233646742013;1.0081472130457523
17100000.0;16322125.48686989;127305723156.19856;0.6676812492380005;1.1291979760633881
17100000.0;6651139.815618422;283762149610.89954;0.777518030415717;0.8643119285621677
17100000.0;19901633.892716546;336175931921.00836;0.692401271252196;1.2377490513121088
17100000.0;3799025.9719227115;55944484215.33588;0.6869914634280181;0.7722002452527112
17100000.0;5977591.891382357;56363251836.71721;0.6949966697096256;0.8321358576766272
17100000.0;7520053.923926935;221658356295.21072;0.7599414209371573;0.8858930827211796
17100000.0;13475636.392793734;33595691509.17331;0.6485369655071407;1.0376593158779637
17100000.0;17922080.9306321;209000637108.77606;0.6816754038470306;1.1784685773461767
17100000.0;8342491.831972022;340196661622.0342;0.7886183036240734;0.9133208716351616
17100000.0;12594028.344751205;67770528163.77381;0.6749499144623079;1.0188577820086107
17100000.0;8805315.457288364;113722741533.47504;0.7211500647150464;0.916416845456397
17100000.0;19365675.71588579;248069612026.4978;0.6774547398423041;1.220341366276454
17100000.0;13563524.887069583;167307588591.77853;0.7109006617807906;1.0538099362544444
17100000.0;15812911.16497218;31961718980.168457;0.6253749802345371;1.102244290781942
17100000.0;8700394.576350506;115738901129.20737;0.7222403557653829;0.913588197222212
17100000.0;9476192.044468282;165253838963.28177;0.7389909995808959;0.9382166644570775
17100000.0;4388436.342855363;74521847447.75098;0.6988608788073519;0.790561613839405
17100000.0;20154409.69246208;343551042537.8807;0.6909246561755545;1.244995775201194
17100000.0;19781868.200983867;104665845391.40662;0.6217826703942495;1.2241281257268954
17100000.0;16489785.866291977;294236034049.90576;0.7220526240900815;1.1409539538945437
17100000.0;3175951.021243453;87229842624.35918;0.6998451305518956;0.7586007784735782
17100000.0;15119744.356513776;222956668915.04025;0.7157421614942133;1.100084282401538
17100000.0;15126482.941129925;75660734365.91272;0.6554520961041064;1.090785104668262
17100000.0;14067774.217720896;111771102860.36209;0.6829543312524193;1.0646214072517721
17100000.0;11827799.517182143;118393767854.61453;0.7055770715745532;1.0020009132433052
17100000.0;5496175.48252682;235239952097.48917;0.7635012289535756;0.8305415787162894
17100000.0;20379405.83630712;204789517893.71158;0.6531405814021971;1.2471524515342711
17100000.0;10167179.36820239;36375582407.64838;0.6765779669081892;0.946079667453595
17100000.0;14528468.267848602;145439895670.12988;0.6931322999220288;1.079873428391398
17100000.0;12110786.630034951;70425750799.22081;0.6803959507495898;1.0056350324285264
17100000.0;15420931.780782826;201213431993.03192;0.7053978957419683;1.1077440702017476
17100000.0;13786203.93345469;176582166268.88992;0.7123798861380866;1.060536715213696
17100000.0;9320729.409056252;252018936826.5741;0.7656946701863494;0.9372825181184282
17100000.0;11871709.09829056;41391632894.90791;0.6668461713476037;0.9946007509654232
17100000.0;16660429.21584764;314918180087.3119;0.7252409419071756;1.1463316068553127
17100000.0;7978260.965377884;58269276575.287415;0.6975653067153277;0.8880723691812046
17100000.0;12841792.705729578;256178182533.40735;0.7473220180914815;1.0368539866272275
17100000.0;13774636.136733027;157931424357.28043;0.7052883780593233;1.0592963481846063
17100000.0;17122785.803822797;93216779856.8645;0.6440517125472259;1.1487045629724886
17100000.0;11756310.966747712;172619333997.0637;0.7282267883375844;1.0029871528881793
17100000.0;13226986.206390917;358691588876.06165;0.7695027674120313;1.050893345027776
17100000.0;667359.1699224948;160577198671.17224;0.7199171536146785;0.6951143123874015
17100000.0;5026785.703244765;42298967993.64098;0.685007128725149;0.8039456613476799
17100000.0;10876032.244068772;174881526530.74252;0.7352932003536865;0.9782128694651183
17100000.0;16565492.091355322;151994056134.08102;0.6754136628944535;1.137627773305605
17100000.0;4841816.081293078;102006516980.41798;0.7132158109476916;0.8054901758988444
17100000.0;11237013.936032899;181414483283.17746;0.735251352101482;0.9886978259893886
17100000.0;7808775.9358133245;205741341275.55078;0.7549449844001836;0.8932294098983028
17100000.0;1051852.126161389;84384611223.94756;0.6860611657964711;0.7001123215809822
17100000.0;11646803.707467262;236071001511.89496;0.7505677804710952;1.00238765119005
17100000.0;6491884.463413765;186052940122.83813;0.7486905948282625;0.8558207477051342
17100000.0;5692593.002723287;156027337181.23627;0.7371978488593687;0.8322871293875249
17100000.0;7157581.695748263;232739067738.2225;0.7633527242222317;0.8763022446948816
17100000.0;11347612.897323972;228068637618.7055;0.7501446718287172;0.9936457149022703
17100000.0;7119305.1377972225;154935612355.01105;0.7381638710363646;0.871637510441954
17100000.0;6578610.42787515;277117307640.95734;0.7758002678500967;0.8620425267865032
17100000.0;7416698.39891063;144232830854.97122;0.7343064730192901;0.8793104075152495
17100000.0;19484527.43614649;254771227517.96652;0.6779594199022951;1.2238766055685735
17100000.0;14629698.381914282;147384266459.59723;0.6929505954475538;1.0828416433809092
17100000.0;5608565.322553315;130596296762.0277;0.7272572034987184;0.8285188361977202
17100000.0;3778279.575806734;322443744314.25446;0.7853915656129328;0.7869223146048605
17100000.0;6385792.942866822;64758831712.150505;0.6998859192190168;0.8444089005539034
17100000.0;14232952.811674284;213283177065.42313;0.7212375407945164;1.0746831567475066
17100000.0;18385635.085569456;162745674012.72565;0.6603676832341434;1.1893562539664273
17100000.0;11325153.89979413;98674501844.5926;0.700481451654004;0.986359793081517
17100000.0;19000472.509770762;4188905646.3726835;0.5783229960455637;1.1793773262169702
17100000.0;790380.9144907624;90681010532.0419;0.687529993289493;0.6935347146315145
17100000.0;1260102.6457253129;214537430730.6783;0.7444540782301398;0.7139679979063569
17100000.0;2645922.425113912;284841337375.0215;0.772524683105054;0.7546240990469611
17100000.0;5940004.186758922;349535993354.5945;0.7937935470526846;0.8472169407194581
17100000.0;19198892.544646673;275812593217.9478;0.6867920754493986;1.2165007979053755
17100000.0;2076571.7950885666;125124228560.80084;0.7123399623653744;0.7315441337510445
17100000.0;19106658.20912289;231494100329.36935;0.6755842529294382;1.21254124162504
17100000.0;2190717.2075927397;10656320949.519802;0.6510167285666763;0.7181228325170912
17100000.0;12675997.977096444;12394580265.670918;0.6431427906436559;1.008957346143132
17100000.0;11072007.43682853;134789738580.53366;0.7183268516987773;0.9817179245912246
17100000.0;17174702.803553328;50836740484.531784;0.6221610828096336;1.144189024598366
17100000.0;20221149.564355392;288254277551.7589;0.6781202423439554;1.2454587818805636
17100000.0;9626906.533254882;171019256161.04758;0.7404737536381663;0.9427401210291081
17100000.0;4527254.609116362;20376042712.269592;0.6709687191154708;0.7856786740770135
17100000.0;14562175.089799587;329835918463.3467;0.7509788099043829;1.0877016256617642
17100000.0;15295347.958512554;192978492786.04108;0.7037735024124399;1.1038604851927973
17100000.0;8429558.166642088;200359289933.361;0.7526948583951224;0.9103058810039873
17100000.0;20574744.430070747;184359763400.96603;0.6443229111868297;1.2517232783234824
17100000.0;6307947.473862931;295446556364.3927;0.780659625415648;0.8552726625887827
17100000.0;4157570.1121646375;244388427873.87848;0.7642579472901451;0.7943202507384478
17100000.0;4081540.4268222186;356304436379.77563;0.7941585024186755;0.7964618313066641
17100000.0;7621777.809959531;176804331460.455;0.7457482756944379;0.8867073642442608
17100000.0;2420318.4816582347;202579899462.72437;0.7451277314919929;0.7451383705181394
17100000.0;1097958.0509098712;141668718232.7262;0.7142788869298189;0.705804895507104
17100000.0;12890936.501391439;110257076175.4247;0.6929812665126107;1.0313724645626172
17100000.0;11103252.761538334;324975729801.63727;0.7765649442205663;0.9899538025624739
17100000.0;17690093.915768046;94965997371.19656;0.63904442533889;1.1647596999146728
17100000.0;7005998.5857921215;325980966652.52594;0.7875318703783131;0.8757692088119327
17100000.0;18951564.7611801;262135235055.7451;0.6860382195691649;1.2091725584914663
17100000.0;2461093.4885891494;21798633536.671806;0.6601069931315543;0.7291871231963757
17100000.0;9712655.287796818;49033239221.21148;0.6863192530960172;0.9355649502892669
17100000.0;18573534.73203376;196351626902.82956;0.6703231037837084;1.1962409696151972
17100000.0;10747587.396066133;306336826875.5149;0.7741298716014643;0.9793176042125243
17100000.0;9879602.189202264;340717331525.9266;0.7848504842674057;0.9561245238968165
17100000.0;12191477.13180818;243713092674.49622;0.7488714788199046;1.0180516419966084
17100000.0;16053659.562982947;130961156381.42741;0.6719697312318175;1.1219018615362626
17100000.0;1662744.7511441307;273502979256.1712;0.7658836020299077;0.7273560529746071
17100000.0;3562805.746565275;260561259448.4074;0.7678332546845876;0.7787218004137063
17100000.0;975660.3108112123;259427312994.31516;0.7585756406432768;0.70804069778345
17100000.0;6864136.069478006;226189937117.14606;0.7614842018297029;0.8679075987065699
17100000.0;15658869.257923434;44678867652.39785;0.6339668417954127;1.1008263999318708
17100000.0;7861440.716092241;64292565764.5647;0.7006296234996697;0.8855029970889182
17100000.0;20797728.794378795;292472297378.61285;0.6725234742450369;1.2617039511388581
17100000.0;4232463.997003846;285961494015.4889;0.7765692348714455;0.7979855948567014
17100000.0;17608852.62301048;346985608230.37634;0.7213779868611088;1.1737806237574888
17100000.0;16862529.73209261;62480771096.16234;0.6314219108451492;1.1374847093137985
17100000.0;4928328.0801674165;348014581919.04706;0.7931755490869354;0.819357130700545
17100000.0;1761473.6111710074;353698545936.83026;0.788559909250923;0.7329887232831686
17100000.0;342548.82463707525;157592140972.2774;0.7166116208692377;0.6860575564830149
17100000.0;9826676.565215172;266525034789.09427;0.7680494918802181;0.952023900807091
17100000.0;3907084.1825293396;132258746503.76044;0.7232834181099719;0.782045146161894
17100000.0;20937418.642917663;51890791066.80725;0.5850295012817471;1.248819700493502
17100000.0;6136252.158779944;140259591973.68726;0.7319243552631557;0.8436110189025091
17100000.0;2702753.9613984213;311690273560.2726;0.7801658243593684;0.7571679094552629
17100000.0;12691100.118824748;344691525651.5691;0.7708190686987599;1.0353543778364283
17100000.0;5257644.812699515;303442105286.098;0.7824811529969665;0.8266999871930573
17100000.0;20627205.403704878;13037200812.238518;0.5676894371522374;1.2288113220509624
17100000.0;5390151.765426465;18024172766.110947;0.6731017939450726;0.8088107291314881
17100000.0;8837250.607674222;107361815084.29115;0.718367820608277;0.9168789123322861
17100000.0;15885914.297978;78781445427.2993;0.6495210817409715;1.1124341089173462
17100000.0;19252436.920956496;225379112146.13535;0.6721055625400856;1.2164090789566155
17100000.0;903494.2966778812;48138207248.15351;0.6646212332247465;0.6916020109289813
17100000.0;10544691.303896477;38513411879.59953;0.6752610840477085;0.9570284370313447
17100000.0;17779164.163141627;5089287921.882738;0.5906503060245191;1.1462173987747462
17100000.0;11536126.06650371;107989997451.4174;0.7031824352885405;0.9930336058993614
17100000.0;16886778.553538006;170480961777.88174;0.6792125176058225;1.147656677239749
17100000.0;14440798.805579683;24274319610.85515;0.6342122459470121;1.0620545986374064
17100000.0;10465138.537540171;210874691985.49585;0.7499863391032991;0.9680796802648032
17100000.0;13424999.946257513;66712057142.39589;0.6670333984376141;1.0420021021349213
17100000.0;15000843.788406584;332639819981.36865;0.7471792308657474;1.1001404242683568
17100000.0;212053.59076337286;267803052243.38968;0.7576460372473036;0.6875093666146838
17100000.0;12369652.494821656;219697331917.43756;0.7399279468844872;1.022247660738893
17100000.0;14182088.351654913;218599581034.69583;0.7235032513994275;1.0734458736823205
17100000.0;1533914.1324847832;253363432625.57324;0.7590397367618604;0.7230604155391149
17100000.0;17830900.97467747;191681205562.766;0.6768254715465295;1.1751939626517178
17100000.0;15510965.967209013;26347071792.089584;0.6251302270604973;1.0923466845818175
17100000.0;18553790.27397535;168210598469.04977;0.6605952895315444;1.1943613961199293
17100000.0;4785523.002094099;182627949770.4873;0.7450597052499222;0.8087699996398433
17100000.0;12020454.278695548;197074673530.32935;0.7350494722006409;1.0115007890952494
17100000.0;17339242.633891456;297975779622.40436;0.7135816591989671;1.1649367673875732
17100000.0;1867476.3686349178;59510077314.38921;0.67806785016342;0.7196816372596314
17100000.0;13954638.027769323;338545125103.4504;0.7587894923873587;1.0708193186207349
17100000.0;109233.04000280482;112221025592.68513;0.6936946304062346;0.6766744638061127
17100000.0;10250784.90573963;101557022949.36122;0.7092157673787378;0.9563356988876334
17100000.0;20276761.55385658;245689075496.70126;0.6664578673191003;1.2457547148738095
17100000.0;5078957.09525154;250170103286.00253;0.767541137336112;0.8197209202374843
17100000.0;13300268.624168854;39234280376.37702;0.653324329885107;1.034007052677178
17100000.0;1949428.0867383666;99886801684.26901;0.699659401433547;0.7261419658029135
17100000.0;20074159.604315184;105422944495.03891;0.6190851982688332;1.2323552838977687
17100000.0;6086139.931398589;34650569136.89829;0.6842283170614886;0.8317829195426334
17100000.0;16262934.040292231;290568321130.39667;0.7235549886163876;1.1344679495265195
17100000.0;6228028.539918424;289674063685.87225;0.7791872151771244;0.8528408677465747
17100000.0;8006256.00613532;328004167539.5289;0.7865816320243122;0.903539531859954
17100000.0;15222542.715249373;147894322443.37582;0.687353730953993;1.099573650898389
17100000.0;19717464.5371039;161096961754.26624;0.6453844958109979;1.226548603330641
17100000.0;16996617.594105557;25143577755.60803;0.6098363323066063;1.1331184582614073
17100000.0;13055111.222173829;217413517425.30923;0.733416950598047;1.0415477068986772
17100000.0;3057355.1592829213;330285614992.1976;0.7859265404707717;0.767525339879985
17100000.0;12447752.269486085;302782373576.1666;0.7630923144350685;1.027198052297849
17100000.0;8961016.881820012;72222882170.97035;0.7018099649621397;0.9173430832722801
17100000.0;4553028.177337186;149403022688.57785;0.7321795877055413;0.8007134594442594
17100000.0;1250876.3802657083;94489664215.05034;0.6926635695912677;0.7065200613189133
17100000.0;18260945.705135763;280287790005.54486;0.6986932199949792;1.1903362563044022
17100000.0;16780819.55809815;257852029358.38876;0.709075778041489;1.1480521261971148
17100000.0;508255.26113943703;83018729482.2183;0.6813789165777512;0.6850497592594339
17100000.0;13872944.966390027;230016882745.7576;0.7301456459958273;1.0651185749426486
17100000.0;10071396.788325185;301219619116.6832;0.7756370854557968;0.9601138902623059
17100000.0;17544812.51400653;69613521765.5071;0.6281695201384175;1.1575829955629218
17100000.0;13179404.124282598;96420838157.12819;0.6839823203736315;1.0383399089352725
17100000.0;20683968.83362922;15627380777.974913;0.5685606700055373;1.2315076406797738
17100000.0;9065871.808096796;352951500472.6019;0.7896817558524055;0.9338846218662353
17100000.0;10367704.312419113;263238766467.46988;0.7652817257949417;0.9671659808677779
17100000.0;18784225.410344854;242563535766.02017;0.6824719641380129;1.2038683556592091
17100000.0;18899148.8941043;298919799673.54407;0.6959015862499834;1.208732599367138
17100000.0;3021501.211662872;7537413244.294525;0.6546808968520919;0.7397276332141227
17100000.0;14917650.366437232;22006423.945543166;0.6151401934582406;1.0641680827668607
17100000.0;76434.52961363015;180900848256.48227;0.7248578380883477;0.6800276219679864
17100000.0;3268930.327972623;85373399920.5034;0.6993746774012242;0.7609706341741713
17100000.0;8232879.075863433;274766947491.15265;0.7737026190726806;0.9077996089619061
17100000.0;9386349.709922222;272046353791.03314;0.7706582579460477;0.9398529137649059
17100000.0;2125001.478695105;19213611832.998013;0.6561426226775045;0.7192288946969579
17100000.0;7315046.756715353;313942647344.76685;0.7843770639593263;0.8838520029134641
17100000.0;8529978.681522569;47110080601.75309;0.6905661766280624;0.9020565142697173
17100000.0;9982994.23903172;121124159313.47401;0.7194161391532485;0.950154284575005
17100000.0;16197184.126380416;310796677536.5965;0.7293239135221434;1.1331934136195503
17100000.0;6770535.530976541;2842904353.461013;0.6676234786173988;0.8409821363629063
17100000.0;10976654.328129126;308523307240.7369;0.7735485234852939;0.9858476922308329
17100000.0;17997901.9473421;342761264599.98047;0.7159928600942941;1.1845836726175119
17100000.0;15781142.876887256;16505144380.16698;0.6167612760132375;1.0965151580894745
17100000.0;1400889.1722746887;80290502255.7378;0.6862566743042285;0.7092788328980154
17100000.0;13679865.717387144;335870254654.5859;0.7606819148002464;1.0629826491549526
17100000.0;5831146.883598678;187157411583.6906;0.7483997151856768;0.8376419272366408
17100000.0;17242526.0234605;128149050377.45213;0.658588289311677;1.1551210526362607
17100000.0;6960995.77307863;60504747520.57827;0.6986875394766767;0.8598505106887901
17100000.0;2316537.9715227294;278916606257.349;0.769786721142776;0.7454120660154124
17100000.0;10606227.473493826;333183056660.5764;0.7806525432244866;0.9762433494075234
17100000.0;9089658.413529132;216473909403.08267;0.7563832470055554;0.9294603284684362
17100000.0;18213513.026462168;297029382087.003;0.7033723709416031;1.1894620458425624
17100000.0;4698424.862822772;264750230681.59137;0.7713081846195596;0.8099022543166963
17100000.0;500213.8020388745;76908286278.30801;0.6779835919058841;0.6841963624655689
17100000.0;2803730.666867199;316539729365.13995;0.7817258907831436;0.760101443040659
17100000.0;16040725.623479687;164312785826.09326;0.6856230554926105;1.1235257152252989
17100000.0;19511318.68600854;249365332906.0127;0.6761623741071896;1.2244581604529923
17100000.0;3630035.162530829;239213245421.97894;0.7614092254867416;0.7797108249133152
17100000.0;7693678.361552474;124296714636.0506;0.7266902049456051;0.8858302897761076
17100000.0;8147426.06275191;43838826046.77197;0.6898839419887168;0.890798953900671
17100000.0;1430017.9451615936;137955309201.522;0.7145757533585186;0.7146726660409974
17100000.0;4355960.504099371;27589001543.17375;0.6742864848682942;0.7827070695462586
17100000.0;13015985.277283903;194390067102.2177;0.7258547847981;1.0395460356972712
17100000.0;5768516.4796533575;355897390404.5092;0.7952567812858808;0.8427379316229059
17100000.0;2589301.8859517705;323138333392.1686;0.7829240370863249;0.7544866434345615
17100000.0;19576702.967255253;87923613433.16245;0.6162878474566081;1.2165961710618778
17100000.0;4000860.471992698;268805909884.29785;0.7712640415248336;0.7910027356053667
17100000.0;20843965.381273285;319145030715.96783;0.6779569531158967;1.2636885980496797
17100000.0;18449058.963619605;9550184513.945726;0.5867106891168863;1.1670798899343058
17100000.0;12339353.44833054;135703751618.36452;0.7088829426165147;1.0175401886136572
17100000.0;677466.9199092482;351646800886.96454;0.7843697442949584;0.7033145988053635
17100000.0;3288380.7895300575;31357746057.572113;0.6709058234186279;0.754147293708317
17100000.0;14316447.735966157;270704899969.46063;0.738216850997656;1.078999771488435
17100000.0;8634231.688971581;53488894995.77376;0.6935657831393413;0.9059072419064291
17100000.0;10805190.098721752;321097210259.1592;0.7771646416637317;0.981432136309197
17100000.0;14719742.35032509;229651745041.5058;0.7218948762589041;1.0890357463709406
17100000.0;17401558.912925586;89118287860.63074;0.6392359600748775;1.1560577339001585
17100000.0;15621328.501827657;199262578401.97736;0.7026883488704116;1.1133116218630494
17100000.0;5204204.748860737;211235561053.57468;0.7555483948533173;0.8215197688714891
17100000.0;9524800.765211195;6505193652.931276;0.6625878953134658;0.9190983443941372
17100000.0;19955607.865583118;116701611427.47389;0.6251990849266281;1.230091347083435
